date,MSFT,NOC,KO,WMT,CVX,UBER,NFLX,DDOG,MDB,UPS,PG,GM,DE,AMD,SHOP,HD,ZS,TSLA,SNOW,BILL,BA,XOM,ABNB,META,AMZN,ROKU,NET,LMT,PLTR,NVDA,AAPL,PEP,V,F,JNJ,T,HON,MCD,UNH,CAT,IBM,OKTA,VZ,PFE,JPM,CRWD,DOCU,MMM,GE
2020-04-14,173.7,348.79,48.92,129.0,84.61,27.75,413.55,38.91,149.0,101.4,120.96,22.98,138.13,54.93,496.06,207.17,66.48,709.89,,42.14,141.0,42.43,,178.17,2283.32,106.53,22.91,380.03,,283.95,287.05,138.4,174.62,5.29,146.03,31.13,140.59,183.99,270.5,116.48,123.91,139.84,58.14,36.44,95.5,60.89,98.43,150.14,6.93
2020-04-15,171.88,344.29,47.61,128.76,82.49,27.41,426.75,38.74,149.91,99.92,121.22,21.66,135.31,54.99,497.17,198.48,69.96,729.83,,39.03,145.98,40.48,,176.97,2307.68,113.0,23.89,374.38,,280.84,284.43,135.03,165.96,5.03,147.66,30.09,134.84,177.84,281.68,111.53,118.69,142.47,56.93,35.97,90.79,61.82,100.53,145.16,6.5
2020-04-16,177.04,346.24,47.1,132.33,79.99,27.03,439.17,39.64,153.98,102.22,121.5,20.87,129.95,56.95,526.43,199.85,70.37,745.21,,37.99,134.24,39.15,,176.25,2408.19,128.0,25.42,377.88,,294.7,286.69,135.64,162.42,4.94,149.67,30.16,132.33,179.5,298.43,113.22,115.73,147.43,57.66,35.88,87.33,63.45,100.68,144.9,6.24
2020-04-17,178.6,356.3,48.06,132.12,87.17,28.0,422.96,40.4,154.19,102.75,124.69,22.48,138.46,56.6,590.39,209.42,68.0,753.89,,42.03,154.0,43.22,,179.24,2375.0,126.8,24.83,401.51,,292.32,282.8,137.55,169.54,5.12,152.02,31.23,138.32,186.1,290.56,116.3,120.12,148.09,58.46,36.91,95.18,64.74,100.35,146.46,6.84
2020-04-20,175.06,343.91,46.53,129.85,83.57,28.19,437.49,40.99,160.28,101.2,120.6,22.38,137.3,56.97,629.9,206.05,70.51,746.36,,46.29,143.61,41.18,,178.24,2393.61,130.04,26.18,383.21,,287.05,276.93,134.55,164.22,4.98,151.67,30.98,135.7,181.65,282.14,114.6,120.41,152.6,58.13,36.08,91.71,68.43,101.8,143.67,6.51
2020-04-21,167.82,333.68,45.38,129.21,81.64,27.19,433.83,40.0,152.24,100.62,119.68,21.24,134.06,52.92,585.0,200.61,65.18,686.72,,45.22,136.33,40.96,,170.8,2328.12,123.56,23.94,373.44,,269.51,268.37,130.94,160.53,4.77,149.68,29.87,132.0,177.58,274.19,109.85,116.76,148.41,56.82,35.62,89.05,66.07,99.33,141.63,6.48
2020-04-22,173.52,342.01,45.68,131.59,84.44,28.24,421.42,40.29,158.33,97.61,119.4,21.3,136.21,55.92,626.56,204.17,66.91,732.11,,47.7,134.97,42.13,,182.28,2363.49,122.19,24.61,380.4,,286.15,276.1,132.62,166.59,4.77,152.99,29.47,133.03,186.48,277.02,110.64,119.31,151.64,57.99,36.25,89.34,68.07,101.79,143.61,6.43
2020-04-23,171.42,335.83,45.07,128.53,86.8,28.33,426.7,40.15,158.09,99.45,119.4,21.52,137.11,55.9,620.49,202.32,66.24,705.63,,46.68,137.74,43.45,,185.13,2399.45,123.06,23.73,376.73,,284.01,275.03,130.26,166.38,4.89,155.51,29.5,134.68,182.04,285.33,112.91,121.35,152.01,57.59,36.69,89.39,68.91,102.19,144.33,6.52
2020-04-24,174.55,339.31,45.43,129.44,87.01,29.49,424.99,41.81,159.94,100.18,118.78,21.95,138.63,56.18,643.19,212.18,67.5,725.15,,48.74,128.98,43.73,,190.07,2410.22,124.83,23.28,381.77,,289.59,282.97,134.36,167.32,4.87,154.86,29.71,135.52,184.02,291.29,114.04,124.72,155.35,57.93,37.38,90.71,72.0,105.07,147.0,6.26
2020-04-27,174.05,344.81,46.78,128.3,89.71,30.08,421.38,43.23,160.375,102.55,117.45,22.45,139.7,56.49,628.58,217.76,70.47,798.75,,52.82,128.68,43.94,,187.5,2376.0,128.63,24.47,378.57,,297.08,283.17,134.46,171.76,5.17,154.29,30.54,139.88,185.89,293.98,115.2,125.92,151.94,57.81,38.33,94.62,73.6,108.25,153.65,6.43
2020-04-28,169.81,344.53,46.74,128.0,89.91,30.12,403.83,43.6,154.75,96.43,116.89,22.18,141.56,55.51,633.65,217.63,66.72,769.12,,55.42,131.3,44.97,,182.91,2314.08,119.36,23.47,384.73,,291.36,278.58,136.32,171.25,5.38,151.39,30.65,142.76,185.93,288.36,115.46,126.27,147.66,57.83,37.91,95.29,70.13,103.94,157.61,6.8
2020-04-29,177.43,331.83,47.12,123.6,94.62,31.37,411.89,44.65,159.07,96.11,117.08,23.78,147.1,53.66,639.99,221.81,66.63,800.51,,60.3,139.0,47.46,,194.19,2372.71,119.52,23.78,387.91,,298.46,287.73,133.36,181.79,5.26,150.24,31.43,146.16,187.82,287.65,120.06,128.69,149.56,58.12,38.12,97.86,69.28,103.4,156.26,6.58
2020-04-30,179.21,330.67,45.89,121.55,92.0,30.27,419.85,45.12,162.13,94.66,117.87,22.29,145.06,52.39,632.29,219.83,67.08,781.88,,58.89,141.02,46.47,,204.71,2474.0,121.23,23.56,389.06,,292.28,293.8,132.29,178.72,5.09,150.04,30.47,141.9,187.56,292.47,116.38,125.56,151.3,57.45,38.36,95.76,67.66,104.75,151.92,6.8
2020-05-01,174.57,328.06,45.6,122.92,89.44,28.39,415.27,44.98,155.92,91.9,116.82,20.9,138.19,49.88,613.64,218.57,66.85,701.32,,55.73,133.37,43.14,,202.27,2286.04,114.02,22.84,383.47,,282.78,289.07,130.14,175.57,4.92,148.29,29.9,137.25,182.66,284.51,110.88,121.87,148.84,56.83,37.64,93.25,69.21,103.52,148.6,6.5
2020-05-04,178.84,322.56,45.14,123.7,91.44,27.42,428.15,45.83,159.95,90.44,115.77,20.75,132.94,52.56,658.89,221.84,69.08,761.19,,55.14,131.46,44.88,,205.26,2315.99,124.3,23.67,380.16,,291.29,293.16,130.92,176.15,4.86,148.27,29.6,135.2,181.87,287.54,107.72,121.68,154.69,56.24,37.62,92.14,73.43,107.08,148.4,6.21
2020-05-05,180.76,328.74,45.4,124.73,92.89,28.07,424.68,46.6,167.82,92.71,116.01,21.26,135.15,52.19,686.11,225.61,71.23,768.21,,62.22,125.4,44.83,,207.07,2317.8,123.49,24.51,390.3,,293.74,297.56,131.67,178.44,4.97,149.5,29.74,134.87,179.24,293.04,108.91,122.58,158.73,56.51,38.51,92.0,71.59,109.35,147.43,6.2
2020-05-06,182.54,323.03,44.75,123.3,90.05,27.82,434.26,46.56,170.61,92.93,113.1,21.89,132.13,52.16,733.53,223.92,72.54,782.58,,65.9,121.86,43.99,,208.47,2351.26,127.52,24.95,378.58,,297.79,300.63,130.78,178.78,4.87,148.08,28.79,133.04,176.97,288.77,107.67,123.17,164.43,55.64,38.51,90.27,72.44,115.49,146.2,5.98
2020-05-07,183.6,324.14,44.6,121.89,92.64,30.93,436.53,49.61,175.43,92.83,112.17,22.44,136.0,51.95,722.76,229.45,74.88,780.04,,73.22,128.65,44.24,,211.26,2367.61,137.5,29.52,376.54,,304.87,303.74,131.55,182.72,4.87,147.59,28.89,132.79,181.12,285.0,107.29,121.23,170.29,55.58,36.96,91.21,75.49,117.7,145.74,6.11
2020-05-08,184.68,327.65,46.11,122.94,95.47,32.79,435.55,51.73,176.49,94.83,115.95,23.93,137.0,53.19,708.97,234.43,74.02,819.42,,83.62,133.44,46.18,,212.35,2379.61,126.66,26.26,378.4,,312.5,310.13,134.23,185.09,5.24,148.7,29.79,136.91,181.23,287.0,112.11,122.99,169.38,57.0,37.22,92.7,76.7,116.56,148.51,6.29
2020-05-11,186.74,327.47,45.54,123.67,93.37,31.64,440.52,55.69,187.44,93.91,115.31,22.8,134.89,55.74,750.34,236.56,76.96,811.29,,79.21,128.91,45.74,,213.18,2409.0,132.18,28.12,376.56,,322.62,315.01,134.38,183.56,5.12,149.11,29.38,134.28,180.88,288.69,108.61,122.59,174.33,56.4,38.1,89.97,76.23,120.65,145.73,6.19
2020-05-12,182.51,325.51,44.82,123.78,91.1,32.4,431.82,68.86,193.0,92.85,114.55,22.56,130.05,53.76,742.28,232.9,76.45,809.41,,78.91,125.22,44.12,,210.1,2356.95,127.16,28.79,371.11,,312.1,311.41,132.94,179.47,4.98,147.14,28.89,127.59,176.54,287.7,105.0,120.26,173.65,55.46,37.36,87.03,76.15,120.26,141.52,6.0
2020-05-13,179.75,320.46,43.94,123.71,88.7,33.02,438.27,69.99,194.11,90.74,113.92,21.46,125.82,52.18,754.38,230.1,75.16,790.96,,75.5,121.5,41.93,,205.1,2367.92,117.56,27.87,364.18,,311.2,307.65,132.96,177.09,4.72,147.13,28.09,122.97,172.82,278.0,104.48,115.73,177.36,54.85,37.05,84.03,76.57,119.07,136.12,5.79
2020-05-14,180.53,311.93,43.7,123.42,90.05,32.79,441.95,65.19,194.32,91.69,113.81,22.31,126.8,54.51,754.29,234.48,75.62,803.33,,79.58,122.52,42.3,,206.81,2388.85,116.6,28.02,356.28,,321.22,309.54,133.08,180.9,4.89,147.64,28.58,127.05,175.41,290.61,106.19,116.95,177.32,54.91,37.92,87.52,77.14,122.01,135.99,5.7
2020-05-15,183.16,321.63,43.26,125.94,89.16,32.47,454.19,67.16,196.28,91.03,114.61,22.63,126.01,54.2,767.0,239.33,76.39,799.17,,77.27,120.0,42.0,,210.88,2409.78,112.93,29.49,360.4,,339.63,307.71,135.95,183.49,4.9,150.44,28.31,125.41,173.81,290.96,107.92,116.98,181.6,54.71,37.76,85.9,77.14,125.88,138.69,5.49
2020-05-18,184.91,331.17,44.97,127.66,92.55,33.62,452.58,67.41,194.17,96.1,116.21,24.81,137.9,54.59,738.02,245.35,73.81,813.63,,76.12,135.44,45.34,,213.19,2426.26,118.45,28.07,377.54,,350.01,314.96,135.52,191.38,5.31,150.52,29.45,136.04,179.83,293.36,115.02,121.56,179.43,55.72,38.07,90.45,76.1,122.92,149.27,6.27
2020-05-19,183.63,327.03,44.54,124.95,89.62,33.4,451.04,70.06,200.22,96.43,112.44,24.69,136.15,55.47,753.01,238.1,75.24,808.01,,78.5,130.44,43.94,,216.88,2449.33,116.02,28.04,371.48,,352.22,313.14,131.73,189.36,5.3,149.02,28.96,131.95,179.57,289.05,112.08,120.29,180.78,54.38,37.68,88.67,78.55,127.22,148.38,6.21
2020-05-20,185.66,320.4,45.89,125.45,93.0,34.48,447.67,70.7,206.62,97.18,113.28,25.48,142.31,56.39,778.0,238.19,77.06,815.56,,74.99,133.32,45.37,,229.97,2497.94,117.04,27.55,362.51,,358.8,319.23,131.26,193.86,5.49,147.68,29.59,136.03,184.1,287.99,115.69,121.38,187.7,54.26,37.63,91.33,80.97,128.77,149.68,6.42
2020-05-21,183.43,328.11,45.17,124.99,92.04,34.26,436.25,69.89,208.92,97.31,111.62,25.8,142.81,54.65,802.35,240.88,75.63,827.6,,70.67,139.0,44.56,,231.39,2446.74,114.7,28.04,368.82,,351.01,316.85,130.21,190.62,5.63,146.71,29.77,137.69,185.08,286.91,114.06,119.12,187.74,53.97,37.26,90.17,80.6,132.85,145.81,6.48
2020-05-22,183.51,325.91,45.03,124.33,90.28,34.83,429.32,73.04,220.28,96.72,112.6,25.98,140.71,55.17,825.17,241.88,76.94,816.88,,66.57,137.53,44.6,,234.91,2436.88,108.51,28.26,369.0,,361.05,318.89,130.48,190.86,5.65,144.37,29.88,139.18,184.41,289.94,112.47,118.39,192.49,54.1,37.5,89.47,82.22,133.0,146.44,6.41
2020-05-26,181.57,324.19,46.09,123.86,93.3,34.56,414.77,71.0,216.46,97.07,112.03,27.4,148.03,53.19,767.89,242.48,76.52,818.87,,64.37,144.73,45.91,,232.2,2421.86,107.59,28.09,372.2,,348.71,316.73,129.75,193.22,5.84,144.56,30.82,144.94,184.84,294.89,117.41,121.76,184.17,54.3,37.49,95.82,79.35,128.95,152.08,6.8
2020-05-27,181.81,342.98,46.73,122.48,93.9,34.88,419.89,66.82,211.89,99.62,113.89,27.79,153.36,52.74,750.0,247.36,74.53,820.23,,64.25,149.52,46.24,,229.14,2410.39,106.56,28.19,397.12,,341.01,318.11,130.81,192.82,6.03,144.89,31.85,148.59,187.72,303.77,122.42,125.54,179.42,55.14,37.41,101.37,77.99,126.54,158.15,7.29
2020-05-28,181.4,342.73,47.09,123.69,90.87,34.15,413.44,67.13,215.6,99.72,116.06,26.68,153.16,51.74,744.43,245.14,75.8,805.81,,69.37,149.82,45.04,,225.46,2401.1,109.2,28.1,398.44,,339.48,318.25,132.29,194.26,5.85,146.97,31.06,147.56,188.73,303.97,120.74,124.53,183.92,55.72,38.18,99.86,79.5,127.8,156.82,6.78
2020-05-29,183.25,335.2,46.68,124.06,91.7,36.32,419.73,71.27,232.11,99.71,115.92,25.88,152.12,53.8,757.8,248.48,98.09,835.0,,69.64,145.85,45.47,,225.09,2442.37,109.51,29.07,388.44,,355.02,317.94,131.55,195.24,5.71,148.75,30.86,145.85,186.32,304.85,120.13,124.9,195.58,57.38,38.19,97.31,87.81,139.74,156.44,6.57
2020-06-01,182.83,330.67,46.99,123.96,92.79,35.82,425.92,69.49,238.38,99.28,117.25,26.94,149.14,53.63,758.0,247.29,109.98,898.1,,72.53,151.39,46.28,,231.91,2471.04,112.95,30.05,388.96,,352.25,321.85,132.99,194.35,5.87,147.19,30.93,146.18,187.41,305.93,120.5,124.89,204.78,55.78,35.46,98.6,94.84,147.22,155.58,6.76
2020-06-02,184.91,327.06,46.9,123.94,94.69,35.81,427.31,70.81,234.92,101.17,118.06,27.41,152.95,53.54,779.5,252.71,106.17,881.56,,70.46,153.31,47.31,,232.72,2472.41,110.82,30.2,389.77,,353.01,323.34,132.63,196.36,5.9,148.25,30.99,148.35,187.59,306.31,123.32,126.0,199.73,56.4,36.16,98.93,92.25,147.68,157.64,7.05
2020-06-03,185.36,335.96,47.9,123.47,97.18,36.75,421.97,72.89,233.96,103.65,118.53,29.07,158.35,52.73,762.02,251.0,107.41,882.96,,72.86,173.16,49.24,,230.16,2478.4,103.96,29.38,402.63,,350.78,325.12,132.82,196.87,6.19,148.65,31.51,153.35,193.29,305.35,127.09,129.05,195.21,56.83,36.16,104.27,98.1,147.45,161.21,7.36
2020-06-04,182.92,335.74,47.92,122.11,96.28,36.43,414.33,71.76,220.04,103.2,116.05,29.16,161.14,52.63,735.19,248.95,103.05,864.38,,70.36,184.3,49.1,,226.29,2460.6,102.93,28.47,403.67,,350.66,322.32,130.57,193.64,6.57,146.73,31.8,155.91,193.24,298.08,128.96,128.89,186.29,57.22,36.01,106.44,95.98,140.06,162.55,7.74
2020-06-05,187.2,342.1,49.09,121.56,100.81,37.21,419.6,70.66,197.98,106.65,118.33,30.61,166.72,53.1,727.77,254.9,99.31,885.66,,70.16,205.43,53.08,,230.77,2483.0,104.38,29.14,410.75,,356.8,331.5,132.44,199.61,7.34,147.3,32.77,161.37,197.16,311.85,135.12,132.06,180.6,57.74,35.99,111.23,93.93,139.64,167.41,7.88
2020-06-08,188.36,348.79,49.85,121.24,103.24,37.08,419.49,76.54,203.88,110.45,119.05,30.68,168.81,52.97,730.67,256.77,102.74,949.92,,67.9,230.5,54.74,,231.4,2524.06,112.95,29.17,414.3,,352.2,333.46,132.21,199.6,7.53,146.77,33.23,162.92,202.65,309.48,137.72,135.75,185.13,58.09,36.59,113.45,95.43,146.54,166.87,8.46
2020-06-09,189.8,342.53,49.0,121.35,101.53,36.59,434.05,73.74,201.7,107.83,118.34,29.86,164.81,56.39,741.7,256.76,103.59,940.67,,70.35,216.74,53.52,,238.67,2600.86,113.25,28.72,408.56,,361.84,343.99,132.97,199.08,7.24,145.96,32.62,158.1,199.52,309.21,134.19,131.87,180.07,57.86,36.21,110.54,93.9,141.92,166.7,8.02
2020-06-10,196.84,341.25,48.62,121.16,97.58,34.83,434.48,78.26,208.18,106.63,119.23,28.75,161.0,57.44,743.64,254.45,105.72,1025.05,,75.0,203.41,50.65,,236.73,2647.45,113.8,29.4,403.77,,374.67,352.84,134.13,200.48,6.81,147.8,32.14,154.12,195.8,305.75,132.44,129.87,181.45,58.05,35.92,106.06,97.22,148.05,163.9,7.61
2020-06-11,186.27,320.99,45.54,120.09,89.37,31.1,425.56,76.05,196.84,100.47,116.26,26.5,151.09,52.83,725.12,239.47,102.68,972.84,,72.31,170.0,46.18,,224.43,2557.96,106.95,28.5,383.88,,351.85,335.9,127.84,188.88,6.13,140.87,30.17,143.44,187.51,283.73,121.55,118.01,178.87,56.45,33.3,97.21,95.04,148.9,152.38,6.95
2020-06-12,187.74,317.68,45.6,117.74,92.39,32.24,418.07,78.05,193.67,101.48,115.62,27.96,154.97,53.5,742.58,242.45,102.47,935.28,,78.35,189.51,47.17,,228.58,2545.02,108.07,28.82,381.87,,357.3,338.8,129.0,192.26,6.46,142.15,30.5,144.51,189.17,285.15,123.15,121.91,179.24,56.53,33.75,99.87,93.12,150.6,154.87,7.25
2020-06-15,188.94,313.62,46.3,118.08,91.23,32.67,425.5,81.52,201.74,105.64,116.69,27.77,155.47,54.68,805.47,241.36,104.52,990.9,,78.12,190.94,47.14,,232.5,2572.68,107.49,30.98,373.28,,366.95,342.99,130.48,191.76,6.5,141.25,30.5,146.63,189.49,286.28,123.61,121.65,187.45,56.15,33.36,101.25,99.02,162.69,157.73,7.24
2020-06-16,193.57,324.74,46.77,119.65,94.03,33.49,436.13,81.99,203.75,105.83,118.13,27.78,158.3,54.46,805.76,249.95,102.81,982.13,,76.57,197.77,48.2,,235.65,2615.27,120.81,31.65,382.77,,362.74,352.08,131.67,192.88,6.55,144.46,30.78,149.11,190.32,293.0,130.11,125.15,188.1,56.92,33.4,102.06,101.04,163.05,159.67,7.47
2020-06-17,194.24,322.29,46.58,119.03,91.54,33.29,447.77,83.04,208.18,106.99,117.93,27.16,155.51,54.55,817.36,250.85,106.18,991.79,,75.99,192.54,46.63,,235.53,2640.98,117.32,35.8,382.11,,369.44,351.59,131.76,193.56,6.33,144.02,30.26,148.34,190.79,292.6,128.23,124.15,194.32,56.65,33.56,99.48,98.69,161.71,159.22,7.24
2020-06-18,196.32,317.83,46.99,117.99,91.94,33.4,449.87,86.65,209.06,107.58,119.28,27.09,154.87,54.04,863.56,249.21,113.05,1003.96,,81.86,192.29,46.92,,235.94,2653.98,127.79,36.73,378.39,,368.72,351.73,132.78,193.91,6.33,143.41,30.35,148.23,189.49,291.48,127.59,124.16,196.31,56.89,33.24,98.94,101.61,162.3,159.21,7.28
2020-06-19,195.15,312.66,46.02,119.85,90.63,32.3,453.72,86.79,205.94,107.77,118.92,26.59,154.87,54.23,881.0,246.65,108.57,1000.9,,81.9,187.02,45.98,,238.79,2675.01,128.5,36.0,372.2,,370.45,349.72,131.28,192.2,6.23,143.83,30.31,145.37,186.56,291.24,127.46,122.47,198.19,56.16,33.42,97.81,101.08,161.42,158.15,7.15
2020-06-22,200.57,315.56,45.74,121.68,91.59,32.68,468.04,89.01,216.56,106.9,117.75,26.37,154.56,54.76,904.81,249.16,109.67,994.32,,84.49,188.52,46.42,,239.22,2713.82,129.78,37.0,375.96,,381.07,358.87,131.05,194.96,6.28,143.39,30.11,144.94,187.46,292.67,125.79,121.07,199.19,55.66,33.11,96.75,105.02,168.3,156.69,7.04
2020-06-23,201.91,307.1,45.64,121.07,91.44,33.05,466.26,89.69,216.79,110.61,117.73,26.25,153.96,53.99,911.34,250.31,110.31,1001.78,,81.34,187.88,46.7,,242.24,2764.41,127.88,35.4,371.7,,378.0,366.53,131.36,197.97,6.15,142.86,30.25,144.86,186.62,297.6,126.25,119.41,195.62,54.94,32.77,97.93,104.27,166.8,157.84,7.0
2020-06-24,197.84,301.91,44.65,120.3,87.64,30.46,457.85,88.5,217.84,109.5,116.42,25.28,150.49,52.39,897.0,246.13,108.26,960.85,,80.89,176.69,44.5,,234.02,2734.4,123.35,35.0,359.82,,369.42,360.06,129.56,191.41,5.95,139.82,29.42,138.35,184.29,289.18,122.06,116.42,195.82,53.93,32.19,94.66,103.7,163.91,152.22,6.53
2020-06-25,200.34,301.75,44.93,119.71,89.21,30.58,465.91,89.6,224.03,110.52,117.89,25.23,154.45,51.93,916.32,245.38,111.61,985.98,,84.48,174.88,45.17,,235.68,2754.58,123.6,36.0,362.82,,379.6,364.84,131.41,193.98,6.03,139.67,29.72,142.46,182.76,296.22,124.71,119.03,204.22,54.28,32.32,97.96,105.71,168.4,154.67,6.68
2020-06-26,196.33,301.86,43.57,118.32,86.46,29.61,443.4,84.5,224.51,107.32,115.23,24.46,149.04,50.1,910.0,241.01,106.0,959.74,,89.74,170.01,43.62,,216.08,2692.87,122.55,35.53,356.76,,366.2,353.63,128.93,189.27,5.91,137.81,29.08,138.21,179.74,286.88,122.39,117.19,203.49,53.16,32.04,92.59,98.79,177.58,152.52,6.48
2020-06-29,198.44,309.02,44.36,119.06,87.67,29.63,447.24,83.72,220.42,109.48,117.66,25.3,153.71,50.28,922.42,246.12,105.39,1009.35,,89.76,194.49,44.32,,220.64,2680.38,115.05,35.11,367.5,,368.0,361.78,131.08,191.38,6.01,139.04,29.91,143.24,182.8,289.76,125.25,119.75,199.84,54.69,32.64,93.0,98.1,171.67,155.57,6.8
2020-06-30,203.51,307.44,44.68,119.78,89.23,31.08,455.04,86.95,226.34,111.18,119.57,25.3,157.15,52.61,949.2,250.51,109.5,1079.81,,90.21,183.3,44.72,,227.07,2758.82,116.53,35.95,364.92,,379.91,364.8,132.26,193.17,6.08,140.63,30.23,144.59,184.47,294.95,126.5,120.77,200.23,55.13,32.7,94.06,100.29,172.21,155.99,6.83
2020-07-01,204.7,308.14,44.82,119.69,87.62,30.43,485.64,89.38,228.78,114.42,119.98,24.96,156.85,52.58,1016.64,248.15,111.51,1119.63,,89.91,180.32,43.71,,237.55,2878.7,128.39,36.93,360.42,,381.2,364.11,132.36,193.78,5.98,140.38,29.9,144.11,184.66,297.73,126.06,118.54,210.92,54.67,33.74,93.26,102.95,178.96,155.43,6.74
2020-07-02,206.26,309.97,44.88,119.21,88.31,30.68,476.89,89.59,225.18,114.36,120.88,25.24,157.9,52.34,1029.97,248.5,110.21,1208.66,,88.4,180.81,44.08,,233.42,2890.3,128.65,36.47,362.0,,384.49,364.11,132.85,195.67,6.05,140.97,30.08,145.02,183.52,298.26,127.72,119.7,207.76,54.79,34.51,92.66,107.27,190.99,157.04,6.82
2020-07-06,210.7,312.4,45.23,118.89,88.57,32.52,493.81,88.96,222.02,115.36,121.63,25.73,160.22,53.4,986.77,249.55,114.78,1371.58,,88.58,187.91,44.39,,240.28,3057.04,132.03,38.34,362.59,,393.57,373.85,133.3,197.76,6.19,142.98,30.49,147.22,188.5,302.81,129.43,120.19,207.26,55.24,34.51,95.0,106.39,190.66,158.1,7.0
2020-07-07,208.25,304.47,45.21,126.95,86.31,32.82,493.16,90.09,225.49,114.45,122.22,25.13,158.7,52.93,1013.99,247.35,113.84,1389.86,,85.64,178.88,43.24,,240.86,3000.12,130.42,37.91,353.27,,394.87,372.69,133.57,194.2,6.12,142.85,30.32,144.97,185.82,296.65,127.2,117.58,207.34,55.04,34.03,92.32,106.42,197.75,154.82,6.76
2020-07-08,212.83,301.1,45.07,124.44,86.35,33.93,502.78,96.13,234.05,114.47,122.89,24.94,158.38,53.43,1017.3,249.17,120.85,1365.88,,90.46,180.08,43.14,,243.58,3081.11,133.76,38.4,350.23,,408.64,381.37,134.22,195.07,6.09,143.27,30.46,145.59,185.85,298.36,128.13,117.71,219.78,55.38,33.75,93.3,114.55,206.35,154.58,6.86
2020-07-09,214.32,285.95,43.91,127.75,82.74,33.15,507.76,96.1,236.6,114.45,122.48,23.42,157.65,57.26,1040.02,247.96,127.41,1394.28,,91.67,173.28,41.36,,244.5,3182.63,149.69,39.73,339.96,,420.36,383.01,132.71,192.21,5.84,142.49,29.54,141.37,184.33,291.16,125.73,115.71,222.95,53.94,33.46,91.28,117.46,212.42,151.45,6.58
2020-07-10,213.67,292.0,45.15,130.68,85.23,33.14,548.73,96.41,228.34,115.07,123.89,24.39,159.09,55.88,1031.86,250.11,125.49,1544.65,,89.6,178.44,42.65,,245.07,3200.0,153.05,40.08,349.25,,419.17,383.68,134.46,192.55,6.1,142.37,30.13,142.45,184.88,291.23,128.01,118.35,218.73,54.49,33.83,96.27,116.65,210.11,152.85,6.69
2020-07-13,207.07,292.35,45.25,129.52,85.4,31.72,525.5,86.66,207.39,113.76,124.05,24.86,163.83,53.59,968.75,249.62,119.91,1497.06,,83.1,175.65,42.66,,239.0,3104.0,149.06,36.75,353.06,,402.09,381.91,134.91,189.02,6.06,145.21,29.76,143.49,184.92,299.71,130.57,119.2,200.09,54.45,35.21,97.65,106.21,190.02,154.8,6.7
2020-07-14,208.35,295.55,45.87,132.01,88.35,30.93,524.88,88.89,209.95,115.33,125.09,25.64,169.56,54.72,974.41,257.79,122.43,1516.8,,82.92,179.96,44.07,,239.73,3084.0,150.36,36.75,355.66,,415.08,388.23,135.52,193.33,6.36,147.92,29.96,148.1,190.72,308.52,136.88,120.6,206.75,55.44,35.23,98.21,105.61,196.43,158.54,6.88
2020-07-15,208.04,300.76,46.4,132.0,88.89,32.81,523.26,88.48,206.96,119.21,124.5,26.88,172.39,55.34,959.45,257.8,119.84,1546.01,,82.91,187.94,44.63,,240.28,3008.87,154.21,36.12,364.56,,409.09,390.9,133.69,196.55,6.74,148.26,30.01,151.93,191.77,304.07,138.36,123.0,204.05,55.06,35.72,99.73,103.15,192.83,159.33,7.14
2020-07-16,203.92,303.65,46.15,132.2,88.36,32.35,527.39,85.315,204.93,119.74,124.76,26.85,173.42,54.92,925.49,258.08,117.15,1500.64,,81.52,178.7,44.28,,240.93,2999.9,153.31,35.1,365.88,,405.39,386.09,133.88,193.5,6.86,149.25,30.39,153.08,190.92,307.15,138.56,124.01,202.52,55.78,35.6,100.01,101.06,191.72,160.5,7.05
2020-07-17,202.88,306.84,46.82,131.74,87.19,32.55,492.99,87.3,208.97,118.55,125.63,26.45,176.51,55.04,928.13,260.38,120.31,1500.84,,82.9,175.66,43.52,,242.03,2961.97,148.36,37.02,368.5,,408.06,385.31,134.66,195.09,6.8,149.35,30.25,155.0,191.48,306.53,136.9,125.11,207.38,56.3,36.25,98.16,101.43,196.41,159.83,7.07
2020-07-20,211.6,301.49,46.12,131.47,85.27,33.66,502.41,92.14,222.0,118.35,125.24,26.01,173.81,57.46,1009.39,260.17,127.6,1643.0,,88.76,174.42,42.5,,245.42,3196.84,150.46,38.37,365.53,,420.43,393.43,133.11,198.47,6.66,149.6,29.85,153.39,191.61,303.46,134.63,126.37,213.24,55.87,36.5,97.3,106.72,201.99,156.37,6.87
2020-07-21,208.75,308.19,47.2,132.33,91.39,32.55,490.1,90.72,218.39,119.04,125.07,26.15,175.65,57.0,952.83,262.42,125.47,1568.36,,86.47,178.63,44.65,,241.75,3138.29,153.36,38.18,375.12,,413.14,388.0,134.43,196.48,6.68,149.74,30.25,154.76,192.98,305.11,135.87,126.06,211.31,55.84,36.69,99.41,106.6,201.03,157.8,7.04
2020-07-22,211.75,316.0,48.48,132.66,91.04,32.66,489.82,89.5,216.79,118.72,126.14,26.3,175.49,61.79,957.33,265.17,125.11,1592.33,,85.38,179.79,43.61,,239.87,3099.91,152.17,38.04,394.08,,417.55,389.09,136.01,198.86,6.84,150.01,30.16,154.61,198.62,306.71,136.98,128.67,210.82,55.75,38.56,98.69,103.71,203.98,158.71,7.06
