date,MSFT,NOC,KO,WMT,CVX,UBER,NFLX,DDOG,MDB,UPS,PG,GM,DE,AMD,SHOP,HD,ZS,TSLA,SNOW,BILL,BA,XOM,ABNB,META,AMZN
2022-09-26,237.45,474.37,57.87,131.31,140.96,26.89,224.07,86.41,189.69,161.75,135.71,35.04,332.24,66.3,28.25,266.58,159.76,276.01,165.11,124.31,127.34,83.98,103.23,136.37,115.15
2022-09-27,236.41,474.14,56.38,130.95,141.02,27.57,224.36,87.74,194.44,164.77,131.98,34.71,335.68,67.17,27.85,268.69,163.21,282.94,169.86,128.73,127.51,85.74,106.37,134.4,114.41
2022-09-28,241.07,483.69,56.98,133.11,145.78,28.04,245.2,89.76,201.31,167.12,131.98,35.25,345.9,68.36,29.24,282.19,168.78,287.81,173.84,133.68,133.44,88.86,110.69,141.61,118.01
2022-09-29,237.5,470.48,56.57,132.25,144.77,26.42,239.71,87.45,194.82,165.32,128.7,33.26,341.0,64.14,26.77,278.33,165.89,268.21,170.34,135.22,125.33,88.68,106.66,136.41,114.8
2022-09-30,232.9,470.32,56.02,129.7,143.67,26.5,235.44,88.78,198.56,161.54,126.25,32.09,333.89,63.36,26.94,275.94,164.37,265.25,169.96,132.37,121.08,87.31,105.04,135.68,113.0
2022-10-03,240.74,485.71,56.65,132.53,151.73,26.72,239.04,90.94,194.07,163.09,128.51,32.87,344.05,66.11,27.76,283.7,170.51,242.4,172.51,138.18,126.05,91.92,105.0,138.61,115.88
2022-10-04,248.88,490.28,56.78,134.25,157.63,29.19,240.74,95.35,203.31,168.89,130.1,35.8,360.29,67.9,31.53,289.56,176.0,249.44,183.81,150.06,133.51,95.27,110.81,140.28,121.09
2022-10-05,249.2,484.45,56.24,132.92,158.53,29.18,236.73,95.11,202.07,167.93,129.2,34.84,355.77,67.94,30.83,289.85,180.15,240.81,185.35,150.51,132.11,99.12,111.76,138.98,120.95
2022-10-06,246.79,485.23,55.03,131.68,161.42,29.73,240.02,93.66,199.2,165.6,126.48,34.63,355.47,67.85,30.06,290.39,182.92,238.13,188.91,148.32,132.2,102.06,111.58,139.07,120.3
2022-10-07,234.24,496.09,54.51,128.56,160.03,28.07,224.75,88.06,189.79,159.14,124.27,33.62,356.15,58.44,27.21,284.32,170.09,223.07,175.1,138.54,129.79,101.03,108.54,133.45,114.56
2022-10-10,229.25,503.83,54.39,129.32,157.14,27.53,229.98,84.02,181.97,159.74,123.76,32.29,359.68,57.81,26.45,282.46,157.18,222.96,159.05,129.01,131.9,98.84,110.99,133.79,113.67
2022-10-11,225.41,507.31,54.48,132.67,157.17,24.66,214.29,82.72,180.05,159.41,124.23,32.09,363.33,57.63,25.67,282.89,148.73,216.5,153.53,124.22,131.57,98.0,106.82,128.54,112.21
2022-10-12,225.75,492.38,55.14,131.17,157.64,25.98,220.87,82.35,181.8,159.48,124.43,32.2,361.21,57.85,25.99,280.52,147.63,217.24,158.53,123.36,130.42,98.43,112.35,127.5,112.9
2022-10-13,234.24,501.44,55.87,132.28,165.28,25.0,232.51,80.9,180.76,163.66,126.31,32.76,367.17,58.94,26.24,282.83,145.13,221.72,156.25,122.53,132.4,101.87,112.65,130.29,112.53
2022-10-14,228.56,464.19,54.98,130.43,160.14,24.71,230.0,75.69,172.08,161.68,125.08,32.89,357.14,55.94,26.06,276.43,135.31,204.99,152.38,118.37,133.15,99.19,109.16,126.76,106.9
2022-10-17,237.53,475.09,55.69,131.37,161.31,25.94,245.1,80.79,182.35,164.72,127.34,33.57,362.59,57.96,27.76,281.26,145.28,219.35,167.54,125.18,136.09,100.62,116.5,134.04,113.79
2022-10-18,238.5,506.8,56.44,134.14,162.72,27.61,240.86,81.78,189.97,166.99,128.37,34.25,371.31,57.92,28.73,285.06,149.69,220.19,173.17,131.79,137.34,100.8,117.94,132.8,116.36
2022-10-19,236.48,510.91,55.96,133.76,168.0,27.53,272.38,79.0,184.77,165.79,129.56,33.63,371.32,57.23,28.35,275.49,148.77,222.04,171.04,126.34,138.39,103.79,116.87,133.23,115.07
2022-10-20,236.15,512.44,55.08,134.09,168.96,27.87,268.16,82.34,191.0,160.98,126.99,33.44,365.52,57.77,29.73,269.46,150.23,207.28,174.04,127.37,139.13,103.93,117.0,131.53,115.25
2022-10-21,242.12,522.66,55.96,136.8,173.19,28.02,289.57,82.15,188.9,165.55,128.58,35.0,383.06,58.82,29.75,275.53,150.48,214.44,177.1,128.38,141.32,105.86,119.95,130.01,119.32
2022-10-24,247.25,525.96,57.57,139.41,173.13,27.65,282.45,82.43,181.91,167.55,129.37,35.72,385.89,58.7,28.75,283.26,148.67,211.25,174.77,126.5,142.05,106.6,116.39,129.72,119.82
2022-10-25,250.66,526.75,58.95,140.07,174.93,28.36,291.02,88.75,200.69,167.0,130.86,37.01,391.63,61.47,29.83,290.26,157.09,222.415,181.82,133.8,146.65,105.88,118.45,137.51,120.6
2022-10-26,231.32,530.99,59.39,141.14,177.09,28.2,298.62,81.5,191.05,168.99,131.78,37.86,391.18,59.73,29.06,290.15,151.03,224.64,169.45,128.96,133.79,107.14,115.31,129.82,115.66
2022-10-27,226.75,535.51,59.53,140.73,177.9,27.82,296.94,82.16,190.39,166.49,131.88,38.16,394.59,58.6,34.1,291.06,153.77,225.09,169.11,134.46,139.76,107.55,112.06,97.94,110.96
2022-10-28,235.87,548.11,60.76,142.51,179.98,27.5,295.72,81.13,186.59,167.17,135.22,38.85,396.85,62.01,34.19,298.65,153.96,228.52,159.69,133.98,143.84,110.7,115.21,99.2,103.41
2022-10-31,232.13,549.01,59.85,142.33,180.9,26.57,291.88,80.51,183.03,167.77,134.67,39.25,395.82,60.06,34.23,296.13,154.1,227.54,160.3,133.36,142.51,110.81,106.91,93.16,102.44
2022-11-01,228.17,535.88,59.64,141.69,182.22,29.75,286.75,80.8,181.45,167.4,134.88,39.35,388.71,59.66,34.79,296.06,150.39,227.82,159.5,130.44,143.38,111.91,109.05,95.2,96.79
2022-11-02,220.1,530.3,58.81,140.75,178.5,28.81,273.0,74.48,163.22,164.58,132.94,38.52,385.95,58.63,33.51,288.73,138.09,214.98,147.75,116.52,147.41,109.61,94.41,90.54,92.12
2022-11-03,214.25,525.51,58.78,140.72,181.13,28.73,269.06,75.01,157.22,164.01,132.03,38.51,393.63,60.11,33.74,281.5,131.07,215.31,150.47,116.13,156.75,111.1,92.02,88.91,89.3
2022-11-04,221.39,522.77,59.26,140.97,183.42,28.39,260.79,70.38,145.38,165.69,134.44,39.0,395.09,62.19,32.15,284.03,121.0,207.47,132.31,106.33,160.01,112.31,96.09,90.79,90.98
2022-11-07,227.87,534.77,59.49,142.45,185.61,27.69,258.6,69.48,141.84,169.13,136.5,39.39,398.77,63.08,32.24,290.27,117.36,197.08,129.1,104.42,164.91,113.64,95.46,96.72,90.53
2022-11-08,228.87,540.93,59.6,142.79,185.34,27.44,263.46,70.49,144.01,168.79,136.81,39.05,404.57,63.85,32.8,291.14,119.93,191.3,129.16,104.25,169.62,114.0,98.9,96.47,89.98
2022-11-09,224.51,533.14,58.77,139.47,177.93,26.55,254.66,67.22,137.35,164.01,136.48,38.06,397.09,59.92,30.9,286.75,116.25,177.59,126.26,99.36,168.74,108.9,95.79,101.47,86.14
2022-11-10,242.98,531.59,60.88,142.36,181.3,28.85,274.97,76.52,161.0,172.32,141.18,39.74,407.61,68.47,36.51,311.7,133.12,190.72,145.38,120.14,177.58,110.5,102.4,111.87,96.63
2022-11-11,247.11,492.7,61.32,142.58,186.46,29.15,290.13,82.35,175.94,178.19,140.97,41.12,406.03,72.37,39.44,314.94,142.19,195.97,159.41,125.38,177.49,113.95,109.57,113.02,100.79
2022-11-14,241.55,481.74,60.73,138.39,186.55,29.07,299.27,78.12,171.08,177.79,140.98,39.93,406.94,73.53,38.4,306.92,136.85,190.95,157.84,123.11,173.55,113.37,105.16,114.22,98.49
2022-11-15,241.97,500.72,60.63,147.44,188.05,31.57,310.2,86.1,182.1,181.47,140.49,40.24,406.97,76.37,40.02,311.93,147.26,194.42,163.49,129.85,175.35,114.13,107.01,117.08,98.94
2022-11-16,241.73,505.13,60.52,148.5,184.99,30.04,306.02,82.44,174.69,177.06,141.74,38.47,406.4,72.7,38.51,314.91,140.35,186.92,154.15,124.75,172.69,112.91,104.43,113.23,97.12
2022-11-17,241.68,518.85,60.71,148.0,184.09,28.88,295.28,79.0,163.79,176.06,140.87,38.64,412.99,73.9,37.72,311.44,136.75,183.17,147.69,117.69,172.78,113.06,99.3,111.45,94.85
2022-11-18,241.22,520.42,61.14,150.23,182.99,28.96,287.98,76.52,159.88,178.97,142.57,39.77,414.26,73.57,36.59,313.18,138.73,180.19,146.2,113.31,173.89,112.08,97.77,112.05,94.14
2022-11-21,242.05,527.87,62.08,151.15,181.24,28.25,285.05,73.35,147.02,180.61,144.38,39.52,411.7,72.46,35.21,316.78,135.92,167.87,141.14,111.08,172.94,110.97,95.71,109.86,92.46
2022-11-22,245.03,524.65,62.35,151.69,185.89,28.08,286.69,72.33,146.8,182.74,145.62,39.97,416.56,75.25,35.28,324.88,136.76,169.91,143.36,114.78,172.5,114.18,95.28,111.44,93.2
2022-11-23,247.58,522.34,62.63,152.42,184.24,28.79,291.5,75.31,150.77,182.84,146.45,40.11,437.52,76.4,36.77,321.51,140.08,183.2,146.45,121.47,174.85,113.61,96.63,112.24,94.13
2022-11-25,247.49,527.83,62.69,153.07,183.7,28.5,285.54,74.84,147.75,182.52,146.72,40.46,441.47,75.14,36.79,326.38,138.75,182.86,144.72,121.47,178.36,113.21,97.67,111.41,93.41
2022-11-28,241.76,524.88,62.7,153.51,178.36,27.76,281.17,73.47,143.5,179.91,146.6,39.38,441.21,73.19,38.03,318.92,136.72,182.92,141.07,115.61,171.83,109.81,95.3,108.78,93.95
2022-11-29,240.33,528.35,62.48,152.97,181.03,27.76,280.96,72.06,142.3,184.89,145.48,39.75,440.97,73.39,37.15,315.96,134.85,180.83,136.56,114.67,175.32,110.54,95.38,109.46,92.42
2022-11-30,255.14,533.29,63.61,152.42,183.31,29.14,305.53,75.78,152.69,189.73,149.16,40.56,441.0,77.63,40.88,323.99,133.45,194.7,142.9,120.42,178.88,111.34,102.14,118.1,96.54
2022-12-01,254.69,530.3,63.79,153.37,182.49,28.34,316.95,77.97,161.94,190.19,149.25,40.43,441.81,77.48,43.4,327.07,144.5,194.7,154.04,123.64,175.78,110.8,101.27,120.44,95.5
2022-12-02,255.02,545.6,64.35,153.22,181.03,28.75,320.41,74.71,160.17,189.39,150.61,39.9,445.61,74.98,43.06,327.99,128.99,194.86,149.74,121.6,182.87,109.86,101.0,123.49,94.13
2022-12-05,250.2,541.43,63.47,151.65,176.56,27.7,312.59,70.26,148.72,181.16,149.09,38.79,436.89,73.62,40.79,320.08,120.79,182.45,135.63,110.45,185.1,106.85,98.51,122.43,91.01
2022-12-06,245.12,531.81,63.44,149.89,172.01,26.92,305.56,68.58,144.69,175.1,149.28,38.02,438.25,70.27,38.97,317.45,115.97,179.82,136.73,106.67,178.43,103.88,93.12,114.12,88.25
2022-12-07,244.37,540.21,63.54,149.11,172.52,26.4,308.42,68.28,178.3,174.67,150.24,37.96,440.65,70.14,38.49,320.15,114.24,174.04,137.41,110.56,176.5,103.65,91.5,113.93,88.46
2022-12-08,247.4,540.55,63.81,148.78,173.54,26.45,310.26,74.02,194.43,179.63,151.32,38.2,442.93,70.47,38.64,324.09,119.53,173.44,142.87,115.41,179.08,104.42,94.83,115.33,90.35
2022-12-09,245.42,528.94,63.14,145.31,168.0,26.55,320.01,74.56,191.75,177.64,150.92,38.28,434.81,68.59,38.38,320.48,117.21,179.05,144.53,111.85,179.54,103.54,94.7,115.9,89.09
2022-12-12,252.51,535.18,63.97,148.02,169.75,27.03,315.18,76.99,203.18,182.53,152.47,38.49,437.05,70.67,38.38,327.98,121.24,167.82,150.88,117.82,186.27,106.09,95.58,114.71,90.55
2022-12-13,256.92,525.59,63.99,147.49,173.53,26.98,320.34,79.71,206.06,183.85,152.24,38.77,437.19,71.65,38.78,332.89,123.76,160.95,150.58,118.81,187.13,107.25,93.34,120.15,92.49
2022-12-14,257.22,531.78,63.99,146.67,172.33,27.47,317.83,80.48,210.65,184.31,152.84,38.36,438.44,68.93,38.24,333.43,123.14,156.8,149.2,123.86,188.25,106.46,93.93,121.59,91.58
2022-12-15,249.01,528.49,63.11,145.36,171.04,26.24,290.41,78.305,203.71,181.21,151.11,37.62,429.79,66.53,36.39,327.6,117.17,157.67,142.65,112.76,183.72,105.44,90.61,116.15,88.45
2022-12-16,244.69,529.87,62.75,142.75,168.72,25.97,290.71,77.83,203.1,178.2,150.44,36.15,431.09,65.41,36.09,323.34,114.21,150.23,142.45,111.21,184.7,104.7,89.57,119.43,87.86
2022-12-19,240.45,532.52,62.84,142.8,169.88,24.95,288.3,76.05,193.36,178.43,150.4,35.42,432.67,64.59,35.5,317.33,112.27,149.87,138.1,106.17,185.68,105.17,85.93,114.48,84.92
2022-12-20,241.8,529.57,62.79,144.05,172.67,24.96,288.19,75.98,200.13,173.63,150.46,35.2,435.36,65.05,35.99,314.84,113.54,137.8,141.21,107.46,188.29,106.69,87.62,117.09,85.19
2022-12-21,244.43,538.79,63.8,145.18,174.7,25.36,297.96,77.17,200.38,176.68,151.84,35.9,441.64,67.68,36.19,319.36,112.77,137.57,146.75,108.48,196.0,108.06,87.07,119.76,86.77
2022-12-22,238.19,531.37,63.34,143.48,172.08,24.64,297.75,72.95,196.17,175.61,152.19,33.53,435.86,63.86,34.68,316.12,109.36,125.35,140.37,104.71,188.25,105.88,84.87,117.12,83.79
2022-12-23,238.73,534.77,63.82,143.77,177.4,24.64,294.965,72.42,197.47,177.01,152.62,33.83,436.93,64.52,33.71,318.73,108.78,123.15,138.49,103.74,189.06,108.68,85.25,118.04,85.25
2022-12-27,236.96,541.19,64.21,143.81,179.63,24.4,284.17,70.57,188.85,176.93,153.95,33.32,436.15,63.27,33.39,319.55,107.57,109.1,137.76,103.17,189.4,110.19,83.49,116.88,83.04
2022-12-28,234.53,540.41,63.57,141.29,176.98,24.59,276.88,69.84,188.81,173.61,151.96,32.53,430.18,62.57,32.64,315.73,107.86,112.71,138.42,102.91,188.38,108.38,82.49,115.62,81.82
2022-12-29,241.01,542.0,63.95,142.15,178.32,24.91,291.12,73.94,198.85,175.75,152.59,33.67,428.64,64.82,35.1,320.41,111.87,121.82,142.38,108.84,188.91,109.2,85.23,120.26,84.18
2022-12-30,239.82,545.61,63.61,141.79,179.49,24.73,294.88,73.5,196.84,173.84,151.56,33.64,428.76,64.77,34.71,315.86,111.9,123.18,143.54,108.96,190.49,110.3,85.5,120.34,84.0
2023-01-03,239.58,540.33,62.95,143.6,173.99,25.36,294.95,72.09,190.75,175.28,151.57,33.82,424.29,64.02,35.68,315.91,110.19,108.1,135.5,109.26,195.39,106.51,84.9,124.74,85.82
2023-01-04,229.1,526.45,62.92,143.76,172.14,25.91,309.41,68.96,187.21,177.11,152.23,34.69,423.48,64.66,37.54,319.73,111.59,113.64,130.44,107.24,203.64,106.82,88.72,127.37,85.14
2023-01-05,222.31,528.52,62.2,143.27,175.24,25.55,309.7,63.5,172.18,173.84,150.34,35.0,414.73,62.33,35.95,315.47,104.39,110.34,121.56,96.98,204.99,109.21,87.71,126.94,83.12
2023-01-06,224.93,521.42,63.4,146.78,176.56,26.4,315.55,64.14,169.82,178.95,153.92,35.91,426.47,63.96,36.85,317.53,103.96,113.06,124.06,94.49,213.0,110.53,88.52,130.02,86.08
2023-01-09,227.12,495.41,62.61,144.95,175.18,27.4,315.17,65.94,178.07,181.69,152.04,35.92,428.2,67.24,37.19,317.81,104.75,119.77,134.43,100.39,208.57,108.47,89.24,129.47,87.36
2023-01-10,228.85,495.79,62.13,144.86,176.04,28.04,327.54,66.77,182.09,178.77,151.89,37.11,437.43,68.05,36.5,320.63,104.97,118.85,137.94,101.65,206.69,110.09,88.54,132.99,89.87
2023-01-11,235.77,492.93,62.01,146.13,175.2,28.35,327.26,69.03,188.82,182.23,150.66,37.82,433.48,69.06,36.44,329.0,108.05,123.22,139.71,102.4,208.03,111.37,94.44,132.89,95.09
2023-01-12,238.51,487.98,61.21,144.81,177.08,29.03,330.13,69.21,190.61,182.95,149.81,38.33,436.09,70.8,36.76,329.87,104.66,123.56,142.14,104.31,214.32,113.22,98.49,136.71,95.27
2023-01-13,239.23,461.43,61.43,145.29,177.56,29.44,332.82,70.47,197.53,182.15,150.88,36.51,439.63,71.0,38.89,331.21,107.3,122.4,140.87,103.31,214.13,113.15,100.37,136.98,98.12
2023-01-17,240.35,455.57,61.68,144.41,180.49,29.2,326.22,73.06,202.84,179.0,150.44,36.61,438.2,71.59,39.98,327.53,113.51,131.49,145.72,106.55,211.41,112.93,101.27,135.36,96.05
2023-01-18,235.81,446.06,59.81,140.84,177.23,28.96,326.33,69.7,200.84,176.72,146.41,36.44,425.99,70.53,39.17,323.69,113.03,128.78,140.11,103.58,209.41,110.61,101.11,133.02,95.46
2023-01-19,231.93,442.31,59.72,138.83,179.0,29.03,315.78,67.43,189.31,176.15,142.42,35.73,408.6,67.71,38.06,310.88,110.37,127.17,135.24,99.72,207.09,111.32,99.1,136.15,93.68
2023-01-20,240.22,450.76,60.08,140.54,180.9,30.36,342.5,71.05,197.86,178.13,142.97,35.35,410.6,70.07,40.48,315.0,117.12,133.42,144.82,104.05,206.76,113.35,101.28,139.37,97.25
2023-01-23,242.58,450.87,60.23,142.64,180.66,30.53,357.42,75.29,207.05,180.48,141.05,36.44,409.34,76.53,44.04,315.48,123.76,143.75,150.3,109.93,209.97,112.76,105.22,143.27,97.52
2023-01-24,242.04,459.31,60.55,143.02,180.83,29.93,363.83,73.69,199.88,179.99,141.82,36.2,416.67,74.7,42.69,317.69,122.65,143.89,145.79,108.66,211.98,113.81,104.13,143.14,96.32
2023-01-25,240.61,463.29,60.93,142.34,179.08,30.29,367.96,70.75,195.14,177.46,141.72,36.32,413.64,74.91,47.33,317.26,119.91,144.43,144.44,106.71,212.68,113.21,104.44,141.5,97.18
2023-01-26,248.0,443.47,60.81,142.21,187.79,30.02,364.87,76.0,208.23,179.7,141.15,36.48,421.2,75.16,48.33,313.81,125.19,160.27,152.45,113.43,212.73,117.76,109.42,147.3,99.22
2023-01-27,248.16,437.65,60.49,143.3,179.45,30.36,360.77,77.23,224.01,182.09,140.57,37.95,418.18,75.4,50.08,316.69,127.52,177.9,159.36,119.91,211.17,115.61,115.94,151.74,102.24
2023-01-30,242.71,439.28,60.64,142.15,174.2,29.63,353.11,73.84,210.41,176.97,141.01,36.29,420.6,72.45,47.19,314.24,122.6,166.66,152.92,113.29,209.67,113.56,109.48,147.06,100.55
2023-01-31,247.81,448.04,61.32,143.87,174.02,30.93,353.86,74.81,214.21,185.23,142.38,39.32,422.84,75.15,49.27,324.17,124.16,173.22,156.44,115.62,213.0,116.01,111.11,148.97,103.13
2023-02-01,252.75,442.59,61.33,144.67,171.36,31.49,361.99,82.7,228.17,184.98,143.19,39.3,426.99,84.64,50.26,328.09,131.52,181.41,165.22,119.16,214.75,114.74,113.99,153.12,105.15
2023-02-02,264.6,440.86,60.28,143.62,169.01,33.05,366.89,86.97,245.86,191.29,142.17,41.5,406.55,88.31,53.63,339.79,141.35,188.27,178.05,128.91,209.34,111.15,118.52,188.77,112.91
2023-02-03,258.35,440.64,59.83,141.71,169.45,33.09,365.9,79.46,221.98,191.66,142.61,41.13,406.06,86.09,52.93,331.5,134.99,189.98,163.29,94.51,206.01,111.92,118.7,186.53,103.39
2023-02-06,256.77,448.96,60.17,140.68,169.64,33.9,361.48,76.96,218.44,188.76,141.4,41.34,410.23,83.68,51.57,329.27,133.05,194.76,158.07,95.33,206.81,111.73,118.35,186.06,102.18
2023-02-07,267.56,452.15,60.07,140.98,174.09,34.9,362.95,80.32,224.42,188.29,140.02,41.4,409.52,85.91,51.35,325.2,138.06,196.81,160.77,101.07,214.76,114.92,119.69,191.62,102.11
2023-02-08,266.73,456.06,59.72,140.22,170.0,36.83,366.83,82.66,222.63,186.36,138.57,41.57,407.69,84.69,49.8,320.79,137.63,201.29,159.06,102.05,213.5,113.92,116.36,183.43,100.05
2023-02-09,263.62,453.85,59.62,141.52,168.44,35.89,362.5,83.4,220.8,184.75,137.05,41.63,408.01,83.21,49.64,315.55,139.06,207.32,162.68,97.75,211.99,114.35,114.94,177.92,98.24
2023-02-10,263.1,463.86,59.62,143.72,171.97,34.3,347.36,80.52,210.7,185.22,138.26,41.35,417.79,81.48,48.3,316.54,133.87,196.89,157.33,94.95,212.89,119.17,108.87,174.15,97.61
2023-02-13,271.32,464.28,60.6,145.91,171.01,33.44,358.57,82.24,217.3,187.41,140.07,42.02,415.33,83.13,48.7,323.53,133.87,194.64,161.96,94.42,215.65,117.8,116.42,179.43,99.54
2023-02-14,272.17,467.51,59.59,145.49,172.32,35.23,359.96,85.48,228.81,186.77,139.28,42.43,409.31,85.95,50.11,318.43,136.19,209.25,171.02,97.06,218.45,116.42,120.87,179.48,99.7
2023-02-15,269.32,460.94,59.59,146.57,169.01,36.23,361.42,88.72,233.53,186.84,138.96,42.95,410.04,85.18,53.39,320.69,142.77,214.24,175.28,103.04,217.44,116.07,137.01,177.16,101.16
2023-02-16,262.15,465.35,59.22,144.27,166.57,36.22,350.71,82.47,217.33,185.55,137.14,43.1,402.96,80.08,44.91,321.24,132.93,202.04,164.4,96.51,212.21,115.73,139.42,172.44,98.15
2023-02-17,258.06,470.63,60.12,146.44,162.85,34.77,347.96,79.99,213.13,183.21,140.01,43.17,433.31,78.5,43.61,317.95,132.35,208.31,154.08,93.3,211.66,111.28,131.6,172.88,97.2
2023-02-21,252.67,473.95,59.8,147.33,161.0,34.2,337.5,78.52,210.61,178.46,139.91,41.13,427.17,76.77,41.42,295.5,127.84,197.37,151.26,90.87,205.52,111.17,128.78,172.08,94.58
2023-02-22,251.51,478.73,59.98,144.24,160.35,34.54,334.88,79.96,213.59,176.61,140.5,40.89,426.41,76.61,42.03,296.3,132.16,200.86,150.66,89.9,205.76,109.73,127.21,171.12,95.79
2023-02-23,254.77,476.26,60.09,142.09,161.93,34.47,323.65,78.7,213.46,179.94,140.05,39.25,425.05,79.75,42.38,299.31,133.5,202.07,153.12,89.5,208.13,110.74,125.52,172.04,95.82
2023-02-24,249.22,470.91,59.84,142.47,162.41,33.4,317.15,76.67,205.9,180.15,139.26,39.18,417.42,78.09,40.75,296.66,130.88,196.88,148.44,85.99,198.15,110.75,122.78,170.39,93.5
2023-02-27,250.16,470.07,59.82,141.44,162.82,33.55,323.03,77.6,206.87,182.23,139.14,39.31,421.63,78.77,40.48,296.01,131.84,207.63,154.65,85.06,200.46,110.55,123.53,169.54,93.76
2023-02-28,249.42,464.11,59.51,142.13,160.77,33.26,322.13,76.52,209.52,182.49,137.56,38.74,419.24,78.58,41.14,296.54,131.15,205.71,154.38,84.63,201.55,109.91,123.28,174.94,94.23
2023-03-01,246.27,462.55,58.86,140.15,162.05,32.99,313.48,75.22,209.97,183.08,137.66,38.72,419.75,78.29,40.1,290.79,128.44,202.77,154.5,84.18,204.55,110.89,120.83,173.42,92.17
2023-03-02,251.11,468.27,59.72,140.5,162.56,33.69,311.88,74.1,205.32,184.68,139.93,39.53,421.34,80.44,41.18,293.02,134.13,190.9,135.28,87.95,210.06,111.4,122.38,174.53,92.13
2023-03-03,255.29,467.38,59.44,140.67,164.96,34.57,315.18,76.98,219.06,185.68,140.95,41.01,430.28,81.52,43.4,298.45,119.24,197.79,142.11,90.55,215.11,112.81,125.73,185.25,94.9
2023-03-06,256.87,470.22,60.36,140.65,166.17,33.88,312.03,76.58,219.89,186.51,140.35,40.45,425.71,81.16,43.48,298.21,119.81,193.81,142.07,88.77,211.92,113.81,126.33,184.9,93.75
2023-03-07,254.15,472.2,60.01,139.25,164.03,34.14,308.47,74.82,223.65,183.27,137.56,39.74,418.15,82.11,42.46,290.7,117.88,187.71,142.45,84.33,207.92,111.61,126.94,184.51,93.55
2023-03-08,253.7,465.25,60.04,138.1,162.99,34.01,311.79,71.98,228.7,184.3,137.58,39.76,424.29,85.37,43.7,291.49,114.95,182.0,142.65,82.9,207.2,109.98,125.0,184.97,93.92
2023-03-09,252.32,459.04,59.46,137.17,160.51,32.32,297.78,69.91,209.57,182.88,136.57,37.82,421.42,84.03,43.0,288.0,110.45,172.92,136.3,80.32,201.24,109.13,119.84,181.69,92.25
2023-03-10,248.59,459.78,59.21,136.97,159.67,31.11,292.76,65.14,194.08,181.54,137.19,36.52,395.93,82.67,41.46,286.31,105.45,173.44,131.46,68.35,203.07,107.78,118.3,179.51,90.73
2023-03-13,253.92,457.74,59.81,137.37,158.71,30.82,293.51,66.24,201.74,182.23,138.14,35.76,398.22,82.01,41.78,286.52,109.86,174.48,137.73,73.82,203.37,106.54,115.96,180.9,92.43
2023-03-14,260.79,453.66,60.03,138.1,160.76,32.36,294.94,65.96,204.68,185.06,139.85,35.6,402.45,87.45,43.8,285.57,107.97,183.26,139.82,74.28,207.28,106.94,116.36,194.02,94.88
2023-03-15,265.44,448.9,60.43,139.64,153.8,31.97,303.79,67.54,212.13,184.36,141.83,34.33,390.48,89.68,43.54,287.97,107.67,180.45,139.58,76.51,198.21,101.62,113.58,197.75,96.2
2023-03-16,276.2,450.15,60.3,138.28,154.29,32.73,310.06,69.21,221.25,187.92,142.89,34.61,391.11,96.6,44.67,286.73,108.13,184.13,138.92,76.63,203.19,101.03,119.99,204.93,100.04
2023-03-17,279.43,443.6,60.02,139.4,152.34,31.78,303.5,68.62,219.77,186.79,142.93,33.38,385.5,97.84,44.68,288.39,105.49,180.13,135.62,73.64,201.05,99.84,118.15,195.61,98.95
2023-03-20,272.23,449.26,60.6,140.9,154.58,31.93,305.13,66.21,210.92,183.49,145.13,33.62,394.5,96.81,43.88,289.26,105.46,183.25,135.47,73.5,204.77,102.45,118.4,197.81,97.71
2023-03-21,273.78,449.98,60.32,140.42,159.31,32.86,305.79,69.67,218.56,186.79,144.08,35.1,402.59,95.93,45.74,289.43,113.02,197.58,141.47,78.43,204.7,107.04,123.69,202.16,100.61
2023-03-22,272.29,443.6,60.05,139.52,156.07,31.52,293.9,66.19,211.13,185.54,143.99,34.05,394.97,97.58,44.96,282.61,108.86,191.15,135.63,74.0,196.16,104.59,121.17,199.81,98.7
2023-03-23,277.66,444.44,59.92,140.65,154.52,31.18,320.37,67.44,220.07,185.29,143.79,33.74,391.85,100.28,45.79,283.91,112.56,192.22,140.57,72.24,197.9,103.41,120.3,204.28,98.71
2023-03-24,280.57,455.25,60.9,141.8,156.06,30.75,328.39,65.24,216.79,186.07,146.72,33.71,386.5,97.95,44.98,283.02,111.93,190.41,136.53,69.24,197.53,103.53,116.92,206.01,98.13
2023-03-27,276.38,458.25,61.35,144.17,157.65,30.62,327.66,65.6,210.65,187.32,145.95,34.45,393.01,96.61,45.07,281.27,111.87,191.81,134.97,70.95,200.57,105.8,117.91,202.84,98.04
2023-03-28,275.23,459.0,61.42,143.61,159.49,30.07,323.52,67.73,213.93,187.73,146.36,34.22,395.35,94.56,44.31,280.82,110.25,189.19,134.81,72.11,204.96,107.12,116.61,200.68,97.24
2023-03-29,280.51,461.57,61.86,144.23,160.86,30.87,332.03,68.1,217.4,191.47,146.81,35.7,400.79,96.09,46.7,283.36,110.7,193.88,137.46,74.32,207.97,108.96,118.8,205.35,100.25
2023-03-30,284.05,460.98,61.85,145.67,162.39,31.19,338.43,67.91,218.94,191.09,147.45,35.99,403.7,97.88,46.51,285.36,112.22,195.28,142.11,76.59,211.04,109.49,122.28,207.84,102.0
