date,ROKU,NET,LMT,PLTR,NVDA,AAPL,PEP,V,F,JNJ,T,HON,MCD,UNH,CAT,IBM,OKTA,VZ,PFE,JPM,CRWD,DOCU,MMM,GE
2021-10-21,333.83,182.0,373.14,24.78,226.92,149.48,159.18,230.24,16.55,163.4,25.76,224.52,241.4,442.28,202.14,128.33,259.77,53.39,42.86,169.5,284.1,279.87,182.12,103.15
2021-10-22,321.88,181.35,374.6,24.43,227.26,148.69,159.97,231.23,16.28,163.72,25.49,217.4,238.44,449.16,200.65,127.88,260.38,52.93,43.16,171.78,283.39,274.73,180.8,104.05
2021-10-25,323.19,189.41,376.33,25.41,231.66,148.64,159.22,233.88,16.0,164.08,25.64,217.54,237.34,449.49,202.21,127.64,261.05,52.58,43.15,170.94,280.1,277.86,182.4,105.3
2021-10-26,324.01,185.36,331.91,25.52,247.17,149.32,161.17,231.82,15.94,165.75,25.37,218.32,236.42,454.64,199.64,127.13,255.71,53.08,43.56,171.4,287.08,280.58,182.16,107.44
2021-10-27,316.57,178.65,330.94,25.06,244.51,148.85,160.61,215.78,15.51,163.74,25.06,215.72,242.73,453.48,196.13,125.17,250.01,52.63,42.97,167.83,279.0,277.96,178.24,103.85
2021-10-28,320.56,184.05,331.39,25.64,249.41,152.57,161.62,209.84,16.86,162.85,25.55,218.48,245.5,455.44,204.09,125.84,244.63,52.8,43.18,170.36,281.17,275.91,179.87,105.26
2021-10-29,304.9,194.72,332.32,25.88,255.67,149.8,161.6,211.77,17.08,162.88,25.26,218.62,245.55,460.47,204.01,125.1,247.18,52.99,43.74,169.89,281.8,278.29,178.68,104.87
2021-11-01,317.72,194.26,330.93,26.56,258.27,148.96,161.26,212.46,17.95,163.02,25.37,219.76,250.58,454.11,205.38,126.28,250.2,52.95,43.64,169.8,269.17,277.96,179.58,106.23
2021-11-02,313.41,192.37,326.31,25.92,264.01,150.02,162.74,209.14,18.01,165.59,25.23,221.19,249.24,452.04,207.12,126.18,253.7,52.57,45.45,170.47,268.12,281.86,181.97,106.69
2021-11-03,313.66,194.85,331.35,26.12,265.98,151.49,164.3,208.1,18.63,165.06,25.18,222.8,250.4,457.33,203.55,127.13,254.25,52.94,44.82,170.53,270.65,283.21,182.23,105.97
2021-11-04,289.39,201.09,335.5,26.47,298.01,150.96,164.31,208.78,19.42,164.6,24.8,222.49,253.46,456.76,203.59,120.85,255.7,51.85,43.85,168.29,279.62,284.11,180.61,105.21
2021-11-05,278.62,197.26,339.89,26.0,297.52,151.28,166.0,216.67,19.29,163.43,25.1,226.06,254.71,455.81,205.88,123.61,254.89,52.24,48.61,168.05,273.43,267.49,181.8,108.74
2021-11-08,277.17,210.0,341.78,26.75,308.04,150.44,162.43,220.49,20.15,162.87,24.88,225.73,253.1,462.62,214.25,124.54,257.95,52.33,48.33,169.06,282.93,273.91,181.54,108.42
2021-11-09,279.77,204.6,338.17,24.25,306.57,150.81,163.51,213.39,20.12,162.51,24.71,227.75,252.65,464.35,209.81,120.85,268.28,52.24,47.3,167.78,293.18,275.17,181.33,111.29
2021-11-10,274.6,195.36,337.63,22.52,294.59,147.92,164.04,215.56,19.36,164.27,24.95,225.41,253.13,459.9,206.67,120.22,258.04,52.6,49.02,167.62,281.56,255.66,182.42,108.96
2021-11-11,271.79,196.26,335.89,22.99,303.9,147.87,162.69,210.42,19.55,163.06,24.92,221.01,250.16,457.39,208.53,120.27,255.53,52.45,50.18,167.61,280.92,254.55,180.21,107.0
2021-11-12,275.38,204.76,339.06,22.83,303.9,149.99,162.65,212.09,19.5,165.01,24.94,222.39,250.67,458.99,209.27,118.96,261.5,52.34,49.73,166.86,284.3,264.66,183.66,107.59
2021-11-15,274.79,206.6,340.92,23.41,300.25,150.0,163.8,212.3,19.86,163.52,24.8,222.47,252.94,450.8,207.71,118.87,260.0,52.4,49.65,166.56,254.15,263.71,183.31,106.67
2021-11-16,276.46,212.17,340.37,23.13,302.03,151.0,163.31,215.18,19.79,162.67,24.66,221.37,252.46,449.62,205.43,118.46,267.95,52.06,49.6,165.36,262.51,267.74,183.37,103.35
2021-11-17,245.11,211.8,341.99,22.49,292.61,153.49,163.37,205.06,19.96,163.28,24.66,220.49,252.69,448.95,202.98,118.06,266.42,51.73,50.87,164.47,269.78,267.12,183.34,101.99
2021-11-18,235.85,217.25,342.08,21.5,316.75,157.87,163.42,203.33,19.56,162.4,24.39,220.7,253.48,449.47,201.42,116.66,264.39,51.24,51.41,163.05,264.72,264.18,178.77,100.67
2021-11-19,234.1,211.04,341.44,21.41,329.85,160.55,163.81,200.86,19.39,162.89,24.13,218.49,251.95,440.0,200.44,116.05,240.68,50.86,50.8,160.92,257.63,263.34,179.23,99.96
2021-11-22,230.98,186.45,344.98,20.65,319.56,161.02,164.15,195.58,20.48,159.7,24.7,218.14,253.48,437.54,202.38,116.47,226.25,51.54,51.2,164.35,239.64,247.75,179.66,101.04
2021-11-23,226.06,184.65,345.18,20.59,317.46,161.41,165.25,198.49,20.2,160.69,24.76,216.0,255.65,447.13,205.33,116.79,215.64,51.75,51.08,168.28,230.58,242.65,179.46,102.08
2021-11-24,231.45,197.39,343.58,21.11,326.74,161.94,163.74,203.25,20.25,160.24,24.47,212.21,257.11,450.16,207.07,116.73,219.58,51.66,50.89,166.96,230.77,243.47,177.63,102.23
2021-11-26,235.16,200.12,342.72,21.03,315.03,156.81,161.14,197.65,19.75,159.2,24.22,208.21,250.01,439.91,198.73,115.81,222.69,51.8,54.0,161.93,232.64,249.63,175.52,97.84
2021-11-29,231.28,191.09,341.23,21.07,333.76,160.24,164.14,196.29,19.67,159.75,23.89,207.66,250.3,452.0,195.92,118.5,223.61,51.66,52.4,161.23,224.57,251.5,176.23,98.4
2021-11-30,227.61,188.24,333.32,20.65,326.76,165.3,159.78,193.77,19.19,155.93,22.83,202.24,244.6,444.22,193.35,117.1,215.23,50.27,53.73,158.83,217.14,246.36,170.04,94.99
2021-12-01,207.75,164.21,328.42,19.38,314.35,164.77,160.16,190.16,19.58,158.08,22.23,199.42,244.18,444.34,191.47,116.92,198.08,49.77,54.68,157.89,201.5,230.79,170.73,93.0
2021-12-02,210.26,166.37,330.53,19.69,321.26,163.76,160.62,198.29,19.87,157.09,23.05,204.0,248.8,446.02,196.79,116.9,221.18,50.73,53.04,161.21,209.35,233.82,170.26,95.23
2021-12-03,205.55,159.69,333.81,18.98,306.93,161.84,164.71,196.32,19.14,159.38,23.46,203.5,249.33,449.32,197.8,118.84,214.59,51.42,54.27,158.29,197.05,135.09,172.59,92.77
2021-12-06,210.16,147.69,339.96,18.8,300.37,165.32,166.42,202.68,19.22,162.94,23.28,206.25,255.79,460.11,201.28,119.91,217.88,51.07,51.48,160.16,194.71,143.88,177.2,96.01
2021-12-07,216.6,156.25,339.17,19.46,324.27,171.18,166.23,207.37,19.96,163.36,23.08,207.15,259.91,464.73,204.49,121.58,230.44,50.79,51.72,162.57,204.32,138.6,176.55,97.55
2021-12-08,256.08,160.44,341.08,19.82,318.26,175.08,166.52,208.99,19.81,164.34,23.17,204.65,259.58,468.86,204.19,123.02,240.07,50.49,51.4,160.71,209.18,153.74,176.04,98.28
2021-12-09,235.09,150.2,343.6,19.21,304.9,174.56,166.31,211.39,19.57,165.9,22.94,206.0,262.34,473.32,204.13,123.57,228.16,50.16,52.08,160.46,201.27,149.37,175.94,97.83
2021-12-10,229.25,140.48,344.88,18.94,301.98,179.45,168.97,213.4,21.45,165.49,22.84,209.81,264.97,478.23,203.46,124.09,223.66,50.19,52.78,159.82,198.6,144.48,177.1,96.95
2021-12-13,221.92,145.03,345.55,18.4,281.61,175.74,169.81,211.02,20.43,168.45,22.44,209.23,263.09,478.14,201.25,122.58,221.91,50.28,55.2,157.92,198.68,139.77,174.58,93.13
2021-12-14,221.55,132.0,345.64,18.64,283.37,174.33,169.39,209.98,20.05,170.29,22.29,206.68,262.52,479.46,201.64,123.76,217.36,50.65,55.54,159.13,198.71,144.46,174.72,92.11
2021-12-15,203.94,139.05,344.42,18.86,304.59,179.3,171.57,212.31,20.19,171.14,22.17,209.76,264.52,494.38,202.55,123.11,222.55,50.55,58.8,157.94,210.71,151.07,175.78,92.08
2021-12-16,219.01,131.87,344.84,18.34,283.87,172.26,171.82,214.37,20.35,173.01,23.71,209.61,265.55,492.86,206.17,125.93,211.8,52.75,61.25,160.41,200.28,150.01,178.31,92.53
2021-12-17,236.46,134.59,344.14,19.06,278.01,171.14,168.3,211.88,19.77,168.23,23.78,205.17,261.7,487.12,201.37,127.4,217.91,53.17,59.48,156.76,205.1,155.37,174.75,91.45
2021-12-20,228.06,131.89,337.42,17.96,277.19,169.75,169.42,208.74,19.42,167.75,24.19,199.85,261.73,483.73,195.46,127.06,218.91,53.09,61.02,153.94,206.29,148.06,172.64,89.98
2021-12-21,231.77,144.34,340.77,18.9,290.75,172.99,168.92,215.38,19.61,167.21,24.47,201.67,264.39,487.21,198.31,128.97,228.38,52.78,58.95,156.09,210.31,154.24,172.92,93.06
2021-12-22,226.7,136.81,343.14,18.88,294.0,175.64,169.97,217.96,20.14,167.93,24.78,201.84,264.94,494.13,202.15,129.75,228.34,52.77,59.55,156.7,207.6,153.85,172.64,93.07
2021-12-23,233.52,137.27,347.02,18.93,296.4,176.28,169.78,216.62,20.25,168.25,24.87,205.22,265.95,495.38,206.2,130.63,228.31,52.68,58.71,157.26,211.52,157.01,174.97,94.0
2021-12-27,227.93,138.94,350.28,18.94,309.45,180.33,171.47,217.63,20.8,169.67,24.78,206.43,268.24,499.5,206.38,131.62,229.41,52.68,59.2,158.16,209.64,156.52,176.7,94.62
2021-12-28,231.32,132.93,353.75,18.57,303.22,179.29,172.36,218.05,20.76,170.35,24.82,207.05,267.88,502.94,206.62,132.63,224.47,52.72,58.01,158.64,207.23,152.39,177.64,95.3
2021-12-29,224.8,133.3,354.27,18.17,300.01,179.38,172.97,218.17,20.56,171.55,24.64,207.53,268.49,505.58,207.33,133.35,224.18,52.36,57.58,158.56,206.87,152.48,178.41,94.79
2021-12-30,236.2,133.2,353.58,18.69,295.86,178.2,172.67,217.87,20.47,172.31,24.78,207.11,267.21,504.43,206.08,133.91,225.05,52.25,58.4,158.48,208.95,155.16,177.64,94.7
2021-12-31,228.2,131.5,355.41,18.21,294.11,177.57,173.71,216.71,20.77,171.07,24.6,208.51,268.07,502.14,206.74,133.66,224.17,51.96,59.05,158.35,204.75,152.31,177.63,94.47
2022-01-03,233.19,126.16,354.36,18.53,301.21,182.01,172.98,221.43,21.77,171.54,25.43,206.8,268.58,502.28,207.0,136.04,222.66,52.44,56.65,161.7,198.33,157.01,177.74,96.24
2022-01-04,222.83,114.96,361.99,18.17,292.9,179.7,173.23,222.46,24.31,171.08,25.64,209.0,268.51,490.9,218.08,138.02,215.01,53.47,54.53,167.83,189.19,154.44,180.23,99.37
2022-01-05,196.71,105.95,358.14,16.96,276.04,174.92,173.82,220.0,23.66,172.22,26.21,211.06,267.19,489.69,219.75,138.22,198.59,54.02,55.63,163.78,179.29,144.17,179.49,99.37
2022-01-06,193.83,104.04,358.0,16.74,281.78,172.0,173.86,219.75,24.46,171.63,26.11,210.82,269.69,469.65,221.99,135.34,202.22,53.76,54.84,165.52,187.49,143.1,178.0,99.95
2022-01-07,180.41,107.0,360.14,16.56,272.47,172.17,174.08,216.96,24.44,173.95,26.29,215.75,267.06,458.6,224.19,134.83,196.67,54.24,55.72,167.16,188.99,135.93,179.95,101.4
2022-01-10,182.96,110.75,363.25,16.5,274.0,172.19,174.17,211.97,23.85,173.09,26.46,213.46,264.41,465.0,221.64,135.03,201.24,53.87,56.24,167.32,192.5,136.23,177.41,99.42
2022-01-11,185.7,114.14,364.14,16.89,278.17,175.08,174.09,214.38,24.35,171.25,26.34,216.31,262.12,469.0,219.95,132.87,207.98,53.59,56.69,167.49,196.11,142.13,178.98,101.79
2022-01-12,177.44,113.97,361.3,16.72,279.99,175.53,173.9,215.71,24.47,169.79,26.45,218.25,260.92,473.72,222.4,133.59,213.93,53.45,56.65,168.44,187.97,139.25,179.42,102.24
2022-01-13,168.3,98.98,365.18,16.01,265.75,172.19,174.18,215.0,25.02,168.76,26.8,219.43,261.41,467.43,227.0,134.76,202.0,53.52,55.54,168.23,174.9,130.59,181.02,102.46
2022-01-14,167.48,100.29,372.62,16.01,269.42,173.07,175.64,214.67,25.19,167.84,27.18,217.65,257.71,468.69,228.94,134.21,204.41,53.28,54.95,157.89,176.7,130.44,178.74,103.16
2022-01-18,166.83,93.63,376.54,14.97,259.03,169.8,173.96,215.71,24.38,167.1,27.31,213.59,256.48,460.99,229.87,132.94,197.2,53.43,54.11,151.27,172.85,127.31,178.28,102.89
2022-01-19,166.49,94.32,377.33,14.56,250.67,166.23,175.21,214.68,22.45,166.58,27.28,210.73,255.22,462.52,221.66,131.58,197.42,53.5,53.54,148.93,175.71,126.99,178.48,100.62
2022-01-20,167.36,93.41,375.13,14.62,241.5,164.51,173.94,214.35,21.65,165.25,27.02,208.92,253.13,463.0,216.63,130.82,200.32,53.4,54.05,147.66,173.89,124.44,173.57,98.25
2022-01-21,152.13,88.55,371.2,13.53,233.74,162.41,174.22,205.93,20.65,164.87,26.61,205.1,254.59,461.17,214.09,129.35,188.26,53.16,52.79,145.08,164.73,116.13,172.65,96.3
2022-01-24,157.32,93.28,373.33,13.4,233.72,161.62,173.33,201.85,20.39,162.97,26.34,204.45,253.61,462.27,214.33,128.82,190.9,52.96,51.54,144.95,167.27,121.83,172.8,96.91
2022-01-25,152.19,84.78,387.17,13.06,223.24,159.78,171.34,202.0,19.98,167.63,26.48,202.3,250.68,456.84,214.31,136.1,177.66,52.9,52.54,146.53,158.59,117.8,173.75,91.11
2022-01-26,147.72,80.07,391.24,12.75,227.72,159.69,169.53,205.87,19.91,168.38,24.25,200.65,249.85,458.43,214.29,134.26,178.04,51.02,53.01,147.92,160.94,114.33,169.3,89.32
2022-01-27,147.82,80.34,389.08,12.28,219.44,159.22,169.37,206.15,19.55,170.59,24.12,200.65,248.74,461.6,212.17,132.52,175.6,51.19,53.37,145.31,159.81,110.69,170.16,89.9
2022-01-28,151.23,84.18,393.15,12.71,228.4,170.33,172.67,228.0,19.54,171.79,25.21,201.99,256.09,466.06,201.16,134.5,184.24,52.9,54.33,146.61,168.9,117.29,163.1,92.1
2022-01-31,164.05,96.4,389.13,13.71,244.86,174.78,173.52,226.17,20.3,172.29,25.5,204.48,259.45,472.57,201.56,133.57,197.89,53.23,52.69,148.6,180.64,125.77,166.02,94.48
2022-02-01,166.26,102.43,387.01,14.2,246.38,174.61,172.34,232.36,20.66,170.88,24.42,205.34,258.99,468.41,205.35,135.53,201.42,53.2,53.07,151.15,182.15,127.5,167.43,97.95
2022-02-02,156.9,99.8,387.34,13.32,252.42,175.84,175.47,235.42,20.63,172.77,24.54,207.55,262.28,479.78,204.94,137.25,191.24,53.8,53.86,149.94,177.04,121.57,166.66,98.04
2022-02-03,145.28,96.66,389.7,12.45,239.48,172.9,175.37,231.54,19.89,172.76,24.56,191.74,260.64,488.77,200.59,137.78,182.8,53.79,53.38,148.7,170.63,114.24,164.39,98.32
2022-02-04,158.73,103.19,389.33,12.94,243.19,172.39,172.49,228.39,17.96,171.63,24.08,191.5,260.06,483.17,198.41,137.15,188.86,53.31,53.0,152.56,177.21,118.46,160.73,99.01
2022-02-07,155.77,107.1,392.34,12.98,247.28,171.66,171.81,227.16,17.89,171.06,23.93,192.48,259.85,483.7,199.82,137.24,188.09,53.0,53.21,153.07,178.84,118.41,161.17,99.9
2022-02-08,155.86,109.96,396.04,13.15,251.08,174.83,172.02,227.94,17.72,171.51,23.94,194.56,260.08,493.41,201.5,137.02,190.45,52.82,51.7,155.95,178.9,121.87,162.41,99.31
2022-02-09,164.96,114.81,394.54,13.87,267.05,176.28,171.94,230.87,18.35,171.49,24.5,196.62,259.86,498.1,203.6,137.79,195.46,53.5,51.47,156.6,186.9,128.16,163.64,99.25
2022-02-10,165.65,115.96,385.43,13.56,258.24,172.12,168.37,225.59,18.08,169.42,24.25,191.75,256.87,486.72,203.07,133.52,196.28,53.04,50.6,155.95,187.88,127.22,159.74,98.79
2022-02-11,163.94,104.92,396.19,13.13,239.49,168.64,168.58,224.69,17.55,167.71,24.13,186.99,255.16,478.13,201.24,132.69,191.77,53.32,50.78,153.92,181.86,122.48,159.54,96.83
2022-02-14,159.02,105.56,386.97,13.26,242.67,168.88,166.7,225.34,17.46,165.6,24.05,186.69,253.39,474.4,199.89,130.15,189.41,53.27,49.8,152.49,180.6,120.78,158.01,96.6
2022-02-15,168.15,115.35,382.22,14.17,264.95,172.79,165.96,227.82,18.08,167.31,24.34,189.53,253.81,478.23,203.41,129.94,195.43,53.36,49.79,154.72,189.3,125.57,157.34,100.92
2022-02-16,161.45,111.99,386.9,13.97,265.11,172.55,166.3,228.82,18.01,167.21,23.94,189.06,253.09,480.05,203.64,129.18,188.55,53.4,49.68,155.0,183.28,120.14,155.63,101.41
2022-02-17,144.71,103.81,388.77,11.77,245.07,168.88,166.75,224.61,17.54,166.19,23.76,184.59,250.93,470.34,194.74,124.97,173.45,53.58,48.9,151.43,169.85,115.0,148.64,98.46
2022-02-18,112.46,95.87,386.46,11.02,236.42,167.3,167.71,222.69,18.04,163.36,23.87,182.13,250.6,467.81,191.95,124.35,164.67,53.83,48.53,152.14,164.93,110.28,147.62,92.69
2022-02-22,121.97,94.73,386.2,10.48,233.9,164.32,168.35,221.32,17.29,161.14,23.75,182.56,252.7,462.51,191.21,123.92,168.93,53.9,47.53,151.87,166.71,110.99,146.75,94.15
2022-02-23,118.35,91.34,388.9,10.43,223.87,160.07,166.69,215.95,16.95,161.22,23.51,178.96,247.79,459.62,186.67,122.07,159.51,53.41,46.87,148.69,161.83,106.35,144.38,92.65
2022-02-24,135.1,108.38,395.71,11.83,237.48,162.74,163.79,217.3,17.15,158.14,23.23,182.34,245.03,455.89,184.69,121.97,173.56,52.59,45.96,144.55,182.88,113.56,143.7,92.54
2022-02-25,139.61,109.27,409.49,11.47,241.57,164.85,168.38,219.27,17.83,166.0,23.91,188.56,249.45,475.75,187.06,124.18,177.37,54.12,47.72,147.97,181.75,115.07,150.51,96.37
2022-02-28,139.53,116.42,433.8,11.85,243.85,165.12,163.74,216.12,17.56,164.57,23.69,189.75,244.77,475.87,187.58,122.51,182.84,53.67,46.94,141.8,195.21,118.43,148.65,95.51
2022-03-01,136.62,117.65,456.61,12.18,234.77,163.2,162.27,208.97,16.7,164.0,23.53,183.6,239.63,476.25,182.83,121.35,184.14,53.61,45.75,136.45,197.64,117.9,144.75,92.33
2022-03-02,132.65,119.8,450.0,12.06,242.2,166.56,164.52,208.48,18.1,166.04,23.82,186.44,240.94,485.38,192.61,123.86,182.7,54.14,47.7,139.28,201.75,114.4,147.22,94.16
2022-03-03,127.85,104.0,447.82,11.34,237.14,166.23,163.27,207.23,17.6,168.48,23.91,187.52,236.65,486.59,194.85,125.93,167.98,54.66,47.83,138.29,191.02,108.66,148.3,92.45
2022-03-04,121.5,100.91,458.15,10.96,229.36,163.17,165.75,200.29,16.85,169.48,23.87,187.43,235.81,498.65,195.66,126.62,158.41,55.11,48.65,134.4,179.03,101.38,146.73,89.14
2022-03-07,112.45,92.16,466.15,11.11,213.52,159.3,162.45,190.7,15.97,172.21,23.57,182.16,224.33,486.87,196.7,126.07,154.4,54.68,47.98,129.21,167.4,95.06,143.28,85.38
2022-03-08,113.46,92.15,448.99,11.04,215.14,157.44,157.87,191.71,16.03,168.72,23.0,183.24,222.79,473.46,210.0,125.68,159.55,53.25,47.44,128.3,156.77,91.98,145.4,88.15
2022-03-09,117.55,98.4,448.72,11.65,230.14,162.95,157.4,199.76,16.37,169.36,23.26,185.4,222.47,485.57,209.78,126.22,170.3,53.08,48.75,133.44,169.79,98.05,146.6,91.25
2022-03-10,110.85,97.53,444.36,11.87,226.58,158.52,154.51,197.97,16.33,169.66,23.19,184.36,222.0,491.44,211.79,124.35,165.72,53.23,49.2,131.86,191.02,93.88,143.93,91.33
2022-03-11,103.85,88.72,439.04,11.39,221.0,154.73,153.73,196.71,16.04,169.35,23.19,182.24,226.87,482.87,214.83,123.96,154.06,53.04,50.27,128.89,190.54,75.01,140.96,92.28
2022-03-14,100.69,84.16,444.45,10.5,213.3,150.62,155.89,200.33,15.74,171.69,22.89,183.2,226.18,487.92,215.44,123.94,146.1,52.5,52.25,130.17,183.12,73.24,143.48,92.45
2022-03-15,101.83,85.94,448.67,10.77,229.73,155.09,159.0,206.14,16.06,176.14,23.09,187.79,232.57,497.91,216.46,125.64,148.93,52.76,52.21,132.48,188.64,76.64,144.31,92.35
2022-03-16,114.91,95.16,421.34,11.79,244.96,159.59,159.7,211.87,16.58,174.52,23.19,191.03,238.14,498.26,216.08,127.04,155.79,52.49,52.92,138.4,189.66,83.17,145.51,94.7
2022-03-17,119.88,106.31,428.59,12.32,247.66,160.62,160.94,213.45,16.58,176.8,23.19,191.93,237.47,507.02,221.7,127.96,161.12,52.36,54.24,140.15,204.13,87.26,147.69,95.53
2022-03-18,124.85,109.84,426.18,12.82,264.53,163.98,162.79,219.11,16.86,174.84,23.22,194.72,238.92,506.12,220.91,128.76,174.5,50.8,54.51,140.1,208.06,95.51,148.32,95.59
2022-03-21,120.51,104.45,440.0,12.59,267.34,165.38,162.56,217.04,16.48,175.83,23.16,193.02,235.32,507.66,223.71,128.1,169.41,51.1,54.19,139.65,204.13,95.86,148.58,94.82
2022-03-22,125.54,114.86,440.59,13.27,265.24,168.82,164.34,218.47,17.09,175.0,23.21,195.03,238.12,505.32,222.71,129.06,166.43,51.0,53.04,142.62,217.06,99.45,149.94,94.9
2022-03-23,125.34,117.59,445.25,13.18,256.34,170.21,163.48,214.68,16.68,174.34,23.21,192.34,236.12,503.23,222.17,128.3,148.55,50.97,52.19,139.78,219.48,100.17,147.68,93.7
2022-03-24,127.33,122.39,449.73,13.39,281.5,174.07,164.47,217.31,16.83,175.24,23.33,194.69,240.26,513.46,222.21,129.25,144.5,51.0,52.59,140.69,223.4,104.55,148.98,94.12
2022-03-25,123.75,119.63,453.66,12.97,276.92,174.72,165.24,218.43,16.47,176.92,23.84,197.79,241.58,513.03,223.36,131.35,138.11,51.28,52.78,141.92,221.95,100.45,150.46,94.02
2022-03-28,128.36,126.28,444.98,13.42,282.19,175.6,165.73,220.77,16.67,177.83,23.87,197.11,242.94,513.2,221.85,131.47,149.86,51.17,53.28,140.87,222.12,104.67,149.47,92.0
2022-03-29,137.56,130.02,437.15,14.2,286.56,178.96,168.19,228.12,17.75,177.74,23.99,197.54,248.17,510.73,221.04,131.94,156.81,51.25,52.74,141.18,223.01,111.24,152.08,94.65
2022-03-30,129.95,124.4,445.95,13.88,276.9,177.77,167.96,223.95,17.27,179.59,24.14,196.54,249.03,520.82,223.08,132.13,152.6,51.61,52.44,140.54,224.96,107.95,151.43,94.58
2022-03-31,125.27,119.7,441.4,13.73,272.86,174.61,167.38,221.77,16.91,177.23,23.63,194.58,247.28,509.97,222.82,130.02,150.96,50.94,51.77,136.32,227.08,107.12,148.88,91.5
2022-04-01,125.56,123.5,445.98,13.83,267.12,174.31,169.76,226.36,16.65,178.19,23.98,196.03,249.25,512.59,219.77,130.15,148.79,52.12,51.57,135.31,227.85,108.63,149.69,92.49
2022-04-04,134.59,126.9,444.01,14.63,273.6,178.44,169.32,227.74,16.66,176.47,24.18,196.07,246.83,510.02,220.81,130.27,160.42,52.46,50.94,135.91,229.03,112.28,149.53,92.02
2022-04-05,127.37,120.44,447.24,13.89,259.31,175.06,169.5,226.09,15.82,177.61,23.89,193.63,248.51,517.76,216.02,128.89,156.79,52.78,51.24,133.34,219.96,107.37,148.9,90.1
2022-04-06,119.33,109.63,454.58,13.0,244.07,171.83,172.39,219.01,15.39,182.23,24.03,193.62,251.46,531.75,216.21,129.39,150.1,53.2,52.87,131.49,211.22,102.7,150.3,89.91
2022-04-07,117.17,112.36,465.51,12.84,242.08,172.14,172.55,216.15,14.96,181.76,23.73,192.7,254.36,536.95,215.9,128.55,147.57,52.67,55.16,131.09,217.03,102.72,149.95,89.46
2022-04-08,114.74,109.77,461.52,12.7,231.19,170.09,173.13,216.98,15.05,182.12,24.14,190.16,251.46,545.96,217.03,127.73,142.86,53.53,55.17,133.49,218.21,101.95,149.81,89.74
2022-04-11,115.45,109.64,464.25,12.66,219.17,165.75,172.6,214.75,15.28,179.84,19.63,189.27,250.45,537.44,216.05,126.37,144.93,53.9,53.93,133.0,216.6,101.71,150.12,89.67
2022-04-12,113.58,113.92,467.55,12.46,215.04,167.66,173.3,211.4,15.36,179.9,19.56,190.99,249.17,533.71,216.7,125.98,143.36,53.67,53.11,131.54,223.51,98.76,148.58,90.0
2022-04-13,116.48,121.63,469.19,12.9,222.03,170.4,173.0,213.27,15.51,180.66,19.42,194.85,251.33,537.0,218.27,126.14,150.25,54.14,53.1,127.3,239.86,104.56,148.66,90.75
2022-04-14,111.36,113.98,467.66,12.42,212.58,165.29,171.9,212.79,15.48,179.9,19.54,195.19,250.51,534.82,227.81,126.56,143.57,53.83,53.12,126.12,235.22,99.53,147.38,90.83
2022-04-18,107.91,108.15,467.44,12.15,217.83,165.07,170.42,213.17,15.67,177.66,19.46,192.07,251.06,534.08,229.92,126.17,139.71,53.39,51.84,128.46,224.99,96.32,146.18,90.4
2022-04-19,116.78,111.15,459.9,12.91,221.98,167.4,172.9,215.7,16.15,183.08,19.49,197.2,255.4,537.7,232.16,129.15,149.05,53.75,50.18,131.12,228.66,102.03,150.1,91.9
2022-04-20,109.57,103.7,453.87,12.79,214.82,167.23,175.47,217.79,16.05,183.89,19.43,196.34,255.85,546.01,235.08,138.32,144.76,54.41,49.75,131.58,222.49,92.74,150.59,91.4
2022-04-21,99.55,98.49,439.54,12.33,201.83,166.42,174.84,216.45,15.7,183.36,20.21,195.94,255.25,537.44,232.57,139.85,138.77,55.01,49.11,130.56,209.85,87.42,151.77,91.72
2022-04-22,97.09,95.22,445.79,11.96,195.15,161.79,172.15,208.17,15.13,181.54,19.52,190.63,250.17,520.94,216.3,138.25,136.33,51.91,48.13,126.81,205.62,86.33,149.17,89.07
2022-04-25,101.41,98.71,442.89,12.11,199.02,162.88,173.74,209.95,15.19,186.01,19.51,191.82,252.88,524.27,216.7,139.1,138.4,50.28,48.95,126.77,214.58,89.95,148.6,89.88
2022-04-26,91.76,90.74,446.09,11.12,187.88,156.8,173.3,201.1,14.71,184.68,19.3,187.67,248.58,513.78,210.3,136.19,129.69,49.41,49.03,123.02,201.4,84.39,144.22,80.59
2022-04-27,84.76,90.59,444.98,10.56,184.15,156.57,174.85,214.11,14.85,182.1,19.07,186.35,247.14,513.81,213.96,135.06,127.06,48.46,49.74,121.42,201.06,82.71,144.21,78.21
2022-04-28,91.63,95.25,441.71,10.95,197.82,163.64,177.5,220.66,14.62,183.46,19.42,189.92,254.19,524.42,212.44,135.74,131.7,48.4,50.51,123.34,207.06,85.37,147.14,77.73
